symbol,entry_date,exit_date,entry_price,exit_price,shares,position_size,pnl,return_pct
CUB,2017-12-05,2018-01-29,114.74996614487479,109.03694756163492,6176,708695.7909107467,-35283.602770089405,-4.978666900892181
KEC,2017-12-08,2018-01-29,326.35089690893176,328.98274594778695,2207,720256.4294780124,5808.490828753449,0.8064476193517642
LTFOODS,2017-12-08,2018-01-29,77.97310425610564,79.02802707657564,9237,720237.5640136478,9744.322092681308,1.3529316685982602
OIL,2017-09-27,2018-01-30,98.4027850022226,101.1463516409725,6425,632237.8936392802,17627.415653968113,2.788098567218329
MINDACORP,2017-10-09,2018-01-30,142.55930055613268,193.3286489971477,4645,662187.9510832363,235823.62350851484,35.612792881952046
ASTRAL,2017-11-15,2018-01-30,354.51517833364926,344.2893781249102,2005,710802.9325589668,-20502.729418521863,-2.884446374568242
JWL,2017-12-08,2018-01-30,15.785489943705093,17.572525443633843,45629,720276.1206413197,81540.64282624901,11.320747764572124
WOCKPHARMA,2017-12-15,2018-01-30,708.8897094726562,747.606689453125,1015,719523.0551147461,39297.73468017578,5.461636621763116
SUPREMEIND,2018-01-19,2018-01-30,1301.5324586143838,1172.3024582474102,608,791331.7348375453,-78571.84022311994,-9.929064735316114
TATACONSUM,2017-08-16,2018-01-31,169.4091739599504,269.4301794922514,3407,577177.055681551,340771.5658485495,59.041079768175194
VTL,2017-10-03,2018-01-31,242.05946499700738,241.72991372939873,2608,631291.0847121952,-859.469705923344,-0.13614475584035457
ACC,2018-01-17,2018-01-31,1698.8691865215806,1582.2441561561106,475,806962.8635977508,-55396.889423598186,-6.864862303156993
